YearMonth,Preco_Kg_Real,SPI_A001,SPI_A002,SPI_A003,SPI_A004,SPI_A008,SPI_A009,SPI_A010,SPI_A011,SPI_A012,SPI_A013,SPI_A014,SPI_A015,SPI_A016,SPI_A018,SPI_A020,SPI_A021,SPI_A023,SPI_A024,SPI_A025,SPI_A026,SPI_A027,SPI_A028,SPI_A033,SPI_A034,SPI_A035,SPI_A036,SPI_A037,SPI_A040,SPI_A041,SPI_A042,SPI_A043,SPI_A044,SPI_A045
2013-03,0.312333333,0.843612258,1.107670553,0.616394064,0.047659204,-0.325045918,1.056255876,0.958153815,0.996299418,1.254668004,1.777070866,0.553161727,1.132474778,0.563204211,0.548242885,0.973783615,1.449468649,0.882589195,1.061559176,-0.06864688,1.083822681,0.26908842,0.973906574,0.740194173,0.982930506,1.123330428,0.809686611,1.23343875,1.305981071,0.822335537,1.227629088,1.082070591,0.673362107,0.753107797
2013-04,0.249666667,0.919800185,1.124733479,0.616762004,0.082122848,-0.306877538,1.063609382,0.974354093,0.99765789,1.273817341,1.778175032,0.553161727,1.105841356,0.548935624,0.54028695,0.989865529,1.479732491,0.904989848,1.073110561,-0.002408409,1.102081504,0.220540663,0.984465679,0.759900639,0.975419491,1.13704446,0.810146066,1.250300917,1.321667391,0.809845477,1.240703625,1.109280036,0.770102592,0.776335858
2013-05,0.237166667,0.942703687,1.181635207,0.613447623,0.099383157,-0.220328376,1.063609382,0.991894607,0.999403097,1.298476213,1.783375681,0.553161727,1.122903896,0.629110734,0.548124258,1.002712316,1.479732491,0.906661486,1.0780998,0.01828857,1.103657407,0.221293532,1.001873289,0.761292508,0.963183798,1.153677539,0.806351734,1.302341812,1.338916844,0.803665816,1.24726318,1.126628312,0.830025569,0.807726572
2013-06,0.206833333,0.946916354,1.187799533,0.613570495,0.103825864,-0.195441634,1.063609382,0.992052211,0.999403097,1.298476213,1.783375681,0.553161727,1.123622753,0.632656672,0.548361508,1.002712316,1.480003144,0.906410796,1.087783209,0.028519353,1.103903473,0.216304033,1.005007141,0.761988159,0.964278491,1.153677539,0.809686611,1.302486938,1.339083686,0.80814541,1.255901036,1.140261873,0.838900734,0.822100281
2013-07,0.199833333,0.931599526,1.189852073,0.611849461,0.103825864,-0.195441634,1.063609382,0.991106477,0.999403097,1.298605721,1.782351924,0.553161727,1.123023717,0.631443955,0.536005456,1.002712316,1.480273776,0.897959392,1.075470111,0.023171633,1.103903473,0.209613626,1.006091284,0.761849044,0.964278491,1.153783877,0.809686611,1.302341812,1.339083686,0.806802405,1.254353492,1.140261873,0.838900734,0.822100281
2013-08,0.193666667,0.943147305,1.165624169,0.605317976,0.103825864,-0.140823099,1.084899713,0.995832468,0.99662295,1.319547869,1.781012711,0.553161727,1.114384552,0.599779042,0.565878178,1.034694988,1.437983568,0.898126964,1.071657638,0.027356845,1.115027382,0.241678784,1.029379417,0.75544156,0.978143245,1.147503764,0.81198261,1.283444685,1.346828626,0.823581002,1.237024946,1.196828977,0.873056341,0.835668672
2013-09,0.184833333,0.927595551,1.046998708,0.666662348,0.289397477,-0.032838441,1.084243262,0.910364428,0.970632665,1.281745465,1.716918708,0.553161727,1.271778131,0.657479881,0.60582252,1.120295431,1.453197753,0.972409591,1.153763643,0.07034646,1.130698452,0.248707737,1.152688395,0.736824687,0.941749432,1.139395513,0.820564352,1.257324847,1.320406319,0.780508338,1.241816988,1.239056611,0.940550115,0.933409308
2013-10,0.210166667,0.993007074,1.149704245,0.742706283,0.379213005,0.186739763,1.081860975,0.888484714,0.985266913,1.35069003,1.624260851,0.553161727,1.393835288,0.667013142,0.560323962,1.127308861,1.453834033,0.981319448,1.083442986,-0.109913491,1.144758787,0.41898641,1.204738235,0.799206932,0.927366037,1.184786493,0.773799749,1.165360711,1.35761184,0.808592912,1.23378634,1.254968377,0.865582245,0.994491993
2013-11,0.2425,1.122658511,0.958701682,0.830842769,0.338877833,0.455853124,1.064317541,0.946670511,0.998692277,1.329732817,1.575253851,0.553161727,1.373227515,0.646250264,0.550377553,1.137314664,1.484961435,0.965690337,1.166829443,-0.054945658,1.187254367,0.56007429,1.243443831,0.849106431,0.805189829,1.191833015,0.827966137,1.036898451,1.346828626,0.84650737,1.263400142,1.336824466,0.851928856,1.065234728
2013-12,0.259666667,1.161783751,0.779816298,0.824867508,0.224162242,0.751348812,1.047681749,0.534784378,0.845785779,1.269393748,1.395811296,0.553161727,1.369908972,0.625561534,0.543138691,1.01774085,1.290078562,0.970116802,1.200129958,0.219847745,1.258628708,0.699135626,1.249516446,0.795159119,0.577601997,1.254655097,0.850200814,0.967228632,1.333822384,0.811991221,1.274156989,1.363293138,0.943162113,1.254172004
2014-01,0.272333333,1.272522352,0.616709713,0.83906732,0.126643456,0.812520808,1.020159848,0.380232438,0.755506696,1.329217558,1.294086068,0.553161727,1.421070221,0.595543729,0.473882584,1.01774085,1.140502161,0.970116802,1.25354778,0.533591729,1.334570508,0.872250193,1.263309491,0.89118958,0.52946194,1.371924678,0.975455284,0.97090607,1.329805735,0.885487235,1.274156989,1.48815632,0.952128402,1.417389946
2014-02,0.299333333,1.26610264,0.840900181,0.841225521,0.104269661,1.027758785,0.947649107,0.32862645,0.69581335,1.362868689,1.224722864,0.553161727,1.390868072,0.666828256,0.531361911,0.969123631,1.023617492,0.865028888,1.324074723,0.599853837,1.358497243,1.01632558,1.166521394,0.909581546,0.513999899,1.499407999,1.043393488,1.091399742,1.265082783,0.984315231,1.228413839,1.509692449,1.018044202,1.509049228
2014-03,0.3415,1.177217917,0.910167519,0.806272892,0.084809753,0.973026636,0.902945349,0.271785264,0.674703094,1.438041137,1.165509625,0.553161727,1.383382797,0.627896901,0.538860303,0.889201719,0.966342549,0.77783879,1.295356827,0.585318253,1.39773458,1.035091089,1.098915233,0.897070686,0.477840859,1.534056538,1.078404847,1.048563034,1.27548358,1.104522099,1.192319017,1.513462113,1.143838279,1.557352687
2014-04,0.336166667,0.922697129,0.989814471,0.817015476,0.036561874,0.90745721,0.906199456,0.217692337,0.671378576,1.407383222,1.171954289,0.553161727,1.307314617,0.623879195,0.604536651,0.871607181,0.937703927,0.745311995,1.303467697,0.577492082,1.412100679,1.028488356,1.088225468,0.887482276,0.468529336,1.524221311,1.073373207,1.02384513,1.289419814,1.104760391,1.098370853,1.520046979,1.13574782,1.605010518
2014-05,0.2765,0.888487543,1.010244913,0.817124766,0.035189928,0.908806174,0.904219726,0.169992942,0.65926283,1.394282686,1.171954289,0.553161727,1.26400404,0.59883826,0.604653566,0.87125419,0.931141581,0.72706895,1.300766357,0.572921661,1.404433578,1.009919505,1.06722095,0.866195482,0.489468808,1.523652994,1.0787004,0.988498579,1.2955487,1.090742924,1.080008986,1.528022391,1.113259378,1.604548998
2014-06,0.209,0.941372582,1.01934386,0.817671114,0.035189928,0.908806174,0.904078195,0.177961058,0.65926283,1.393009139,1.171954289,0.553161727,1.26400404,0.599496831,0.606290003,0.87125419,0.93474188,0.721584694,1.300766357,0.585752713,1.404633712,1.010614699,1.06722095,0.867130445,0.489468808,1.524126598,1.086466405,1.013200627,1.362324179,1.152525406,1.079158852,1.535040978,1.123894361,1.611093882
2014-07,0.208666667,0.941372582,1.020500296,0.817671114,0.040824827,0.911771472,0.90440841,0.177961058,0.65926283,1.393009139,1.186689813,0.553161727,1.264347423,0.60466744,0.612245424,0.87125419,0.93474188,0.726538622,1.300766357,0.586404338,1.408671021,1.023720598,1.06722095,0.868532256,0.489468808,1.524789529,1.086466405,1.013200627,1.362406767,1.152525406,1.079037372,1.535040978,1.130761087,1.614956732
2014-08,0.204166667,0.919131404,1.024462465,0.795244619,0.038694356,0.983013225,0.908034915,0.198094374,0.627477514,1.377831516,1.170344351,0.553161727,1.266521308,0.597991361,0.678525537,0.861470873,0.964454894,0.722381375,1.290785407,0.58510101,1.394394567,0.991330499,1.06722095,0.869666501,0.465637694,1.523463533,1.105012532,1.026123795,1.345913903,1.195362601,1.089696401,1.596072491,1.174035245,1.61100183
2014-09,0.2235,0.995639724,0.979639936,0.76253463,-0.069212963,1.013012153,0.882035448,0.239764972,0.589643721,1.334754149,1.089560917,0.553161727,1.230745901,0.684536688,0.721735871,0.805794304,0.93844403,0.589873559,1.266037209,0.637851318,1.398739228,0.965141111,1.023871472,0.906689639,0.419625661,1.448239234,1.075249339,1.08568505,1.299540662,1.199577174,1.062684087,1.611433558,1.234525189,1.660183146
2014-10,0.263,1.209615555,0.991146743,0.763323153,-0.229903193,1.112605763,0.85762248,0.162824212,0.491356669,1.327542648,0.970913227,0.553161727,1.160062319,0.799456859,0.837911156,0.708321706,0.938549745,0.55410187,1.22167468,0.601153636,1.407233155,0.902554802,0.842268086,0.922882369,0.259330575,1.25238868,0.987510905,0.985900927,1.312572229,1.292181967,1.056666598,1.554524174,1.212730088,1.744191252
2014-11,0.274333333,1.235335634,0.833951788,0.918939224,0.054321806,1.177512041,0.861929702,0.33870777,0.476438429,1.395810557,1.001950613,0.553161727,1.076419237,0.843208503,0.947347205,0.75294003,0.879358093,0.555685408,1.178788079,0.502591381,1.436924965,0.905260892,0.69258339,0.963477696,0.186286641,1.170963118,0.886911504,1.248104225,1.422176107,1.332390851,1.086311726,1.490847456,1.199259396,1.709673825
2014-12,0.273833333,1.205840082,0.67755858,1.011779173,0.054624186,1.201000741,0.895128436,0.088088522,0.273759372,1.240690538,0.782255594,0.553161727,0.79660881,0.862568915,1.048640202,0.571035122,0.730851501,0.434632159,1.042638422,0.407936008,1.426299073,0.939702789,0.516107927,0.953032373,-0.029837281,0.863547288,0.754427068,0.956644567,1.326620933,1.273858937,0.987932227,1.420591746,1.349471116,1.655943724
2015-01,0.269166667,1.089018398,0.39139266,1.07479267,-0.080906582,1.207658872,0.928462684,-0.081320199,0.270268748,1.205012839,0.682801005,0.553161727,0.679980926,0.893599741,1.221599916,0.615133322,0.494006845,0.384013237,0.923460128,0.407936008,1.420286071,0.991563465,0.516107927,0.950770194,-0.091877369,0.61955527,0.754427068,0.7058405,1.230092948,1.219637161,0.936903548,1.261771058,1.519491646,1.583124461
2015-02,0.279,1.00549904,0.203809661,1.038199391,-0.119302341,1.285662319,0.889316185,-0.22176491,0.346536261,1.147524954,0.422373614,0.553161727,0.529893152,0.988484724,1.137908857,0.609980472,0.13506377,0.229679914,0.870579918,0.232924068,1.390199497,1.044360185,0.516107927,0.923013074,-0.091877369,0.327445871,0.754427068,0.591194188,1.176426033,1.213323018,0.907383948,1.152480322,1.496610164,1.521343339
2015-03,0.2775,1.127780045,0.161223127,0.994958586,-0.228700292,1.327368309,0.881170341,-0.342062235,0.432160967,1.068331289,0.32318972,0.553161727,0.496222775,1.03025654,1.125331764,0.596798481,0.11519874,0.219492562,0.761367678,0.184199587,1.425351147,1.109624722,0.468591596,0.93182063,-0.163803754,0.280528877,0.732651837,0.445684607,1.117003096,1.234940984,0.92353782,1.111466315,1.417606868,1.489313025
2015-04,0.265666667,1.106618098,0.15149844,1.029041654,-0.268401731,1.340907808,0.889268428,-0.319225408,0.464805496,1.048558169,0.279703313,0.553161727,0.491043021,1.052511766,1.17698757,0.59148266,0.07067787,0.232528111,0.747560726,0.262904103,1.440999322,1.147648952,0.456311983,0.921117199,-0.163803754,0.259589778,0.732049416,0.48208942,1.094503077,1.267225649,0.913543492,1.084280029,1.377302874,1.495523829
2015-05,0.260666667,1.075020873,0.075499958,1.026794403,-0.288792999,1.294825838,0.889268428,-0.36797237,0.457060961,1.045594236,0.269879676,0.553161727,0.466801417,0.974967162,1.170971511,0.577432535,0.07067787,0.229883419,0.73734126,0.252388609,1.440842806,1.147054469,0.435578916,0.922490212,-0.163803754,0.234744085,0.732049416,0.418982508,1.077026486,1.262370613,0.888088783,1.066643777,1.367017026,1.473708641
2015-06,0.263333333,1.100401267,0.088033054,1.026696638,-0.294097976,1.281423193,0.889268428,-0.343268535,0.457502017,1.074775893,0.269879676,0.553161727,0.466204061,0.971388285,1.173579676,0.57821491,0.070276246,0.231002524,0.717206,0.245981528,1.440647139,1.154552512,0.431223387,0.921509562,-0.16519023,0.236573894,0.733254031,0.458370612,1.085268523,1.268792301,0.877058643,1.052707823,1.361569686,1.463604033
2015-07,0.268333333,1.100401267,0.085227914,1.026501093,-0.294097976,1.284838531,0.88955494,-0.332668067,0.457502017,1.0849677,0.269248998,0.553161727,0.466204061,0.97104726,1.194877356,0.58706691,0.07000848,0.233239867,0.736023364,0.245981528,1.440764542,1.158332632,0.453655976,0.929083682,-0.16519023,0.236433167,0.733976363,0.461296785,1.085268523,1.280030149,0.876922006,1.057547547,1.364220655,1.463604033
2015-08,0.285333333,1.098041029,0.1078191,1.010892313,-0.294097976,1.253953859,0.875145447,-0.216887622,0.451050236,1.088986657,0.227752672,0.553161727,0.466204061,0.961742308,1.162733643,0.550967087,0.051232169,0.221124129,0.701554296,0.170136806,1.419731107,1.139466047,0.435578916,0.937935819,-0.170735236,0.217110172,0.730120139,0.487283079,1.102956539,1.275942393,0.871310056,1.040006591,1.359654021,1.453847401
2015-09,0.306166667,1.025373822,0.216918508,0.910855403,-0.538648139,1.231499824,0.864613822,-0.239712693,0.407401536,1.068331289,0.109456294,0.553161727,0.277048956,0.888808986,1.07139363,0.501447284,-0.025554327,0.166352392,0.593166482,0.081721795,1.37428597,1.135218366,0.285829318,0.922294111,-0.210551841,0.096609713,0.681978595,0.484361875,1.065735854,1.227830483,0.832178481,1.032317835,1.404799629,1.421504875
2015-10,0.307833333,0.98092183,0.146837659,0.724609909,-0.675639408,1.182030217,0.804870496,-0.260348889,0.396614784,1.15972684,0.043604402,0.553161727,0.117276778,0.920574225,1.001549823,0.486141201,-0.138799222,0.207645738,0.574075271,0.083114284,1.330672097,1.035167793,0.115356001,0.860377777,-0.286052155,-0.068782815,0.64789599,0.571067011,0.986828243,1.256158146,0.749144209,1.123276701,1.399548663,1.402874355
2015-11,0.314666667,0.857414251,0.072467816,0.502123918,-0.82480426,1.084065776,0.738908069,-0.291316069,0.318878388,1.109980729,0.051890924,0.553161727,-0.000458178,0.935064937,0.996081261,0.31797586,-0.262033914,0.238015759,0.444677337,0.008056603,1.293106608,0.970613195,-0.052998245,0.711481594,-0.324184307,-0.202881029,0.52417391,0.494096893,0.886266881,1.291294685,0.557710461,1.079859253,1.348880019,1.346081921
2015-12,0.346166667,1.066602461,0.072467816,0.498040672,-0.82480426,1.023756661,0.656807042,-0.004092521,0.523320908,1.312575594,0.017578674,0.553161727,-0.109511225,0.949585317,1.018325217,0.632583781,-0.065216335,0.232528111,0.509627015,0.006893836,1.296845566,0.968816155,-0.01333954,0.771707465,-0.267235508,-0.28777779,0.413729457,0.542826534,0.737059412,1.357472098,0.541094771,1.091722921,1.195424341,1.16616337
2016-01,0.400833333,0.723782238,-0.104041438,0.491432653,-0.929605904,0.893251283,0.640939653,0.064668736,0.568876431,1.209352506,-0.011564323,0.553161727,-0.316254993,1.027990107,0.955443681,0.703958482,-0.032763712,0.242684886,0.437636012,0.01828857,1.247264678,0.825778296,-0.119998862,0.677197718,-0.267235508,-0.432893682,0.231861133,0.45625694,0.610381466,1.320859489,0.542288174,0.966197957,1.018044202,0.979604897
2016-02,0.4555,0.704670653,-0.276039113,0.488781736,-1.07290723,0.769769064,0.697883606,0.10213782,0.685405815,1.124384612,-0.018198682,0.553161727,-0.442619152,0.913913792,0.792921771,0.886861988,0.213280593,0.242684886,0.376613746,0.036423724,1.224265841,0.727075109,-0.126626317,0.751393791,-0.045565832,-0.449289643,0.116188685,0.357973392,0.518235073,1.275868012,0.558889798,0.924990476,0.80885212,0.852510067
2016-03,0.5035,0.793260111,-0.283467649,0.487321842,-1.147635081,0.759647264,0.723567267,0.114664303,0.691306047,1.000178972,-0.102524842,0.553161727,-0.526017999,0.863885302,0.700477778,0.90587565,0.276547263,0.242684886,0.302011772,-0.003338632,1.181734147,0.656529483,-0.125448824,0.758438361,-0.00078146,-0.459744971,0.059746072,0.288545207,0.452355561,1.178590243,0.564100739,0.904721773,0.61357395,0.780151585
2016-04,0.576166667,0.760844922,-0.395718206,0.474255776,-1.150108037,0.760361384,0.708398577,0.090189566,0.691076547,1.009392212,-0.112417479,0.553161727,-0.525376671,0.842767328,0.606523723,0.90634067,0.279997651,0.242684886,0.273018358,-0.041701463,1.166498643,0.647830138,-0.118967056,0.737807913,0.009524877,-0.45885847,0.02315135,0.271229337,0.440003688,1.179284822,0.551121685,0.872103914,0.575241365,0.705469791
2016-05,0.5425,0.723782238,-0.402148388,0.474523513,-1.171152802,0.767491597,0.720749654,0.093128586,0.691076547,1.01440066,-0.100053598,0.553161727,-0.530654108,0.840913824,0.606757428,0.918404938,0.288801609,0.248564746,0.278908586,-0.014733483,1.175445193,0.664273682,-0.11837735,0.739141686,-0.019932252,-0.459154363,0.001138007,0.27253604,0.438829012,1.176814364,0.546881769,0.873204799,0.563699913,0.704582181
2016-06,0.489,0.667147789,-0.417276005,0.473854086,-1.171152802,0.767491597,0.720749654,0.084934225,0.691076547,1.01440066,-0.100053598,0.553161727,-0.530654108,0.837822611,0.60512119,0.918520696,0.28446589,0.247450228,0.278908586,-0.028684327,1.175071622,0.663508485,-0.11837735,0.738158974,-0.019932252,-0.459646645,-0.015566118,0.246082841,0.331538515,1.115460615,0.546881769,0.863982246,0.551774934,0.693593504
2016-07,0.500666667,0.723317051,-0.395965325,0.473854086,-1.138491512,0.764356758,0.72731276,0.084934225,0.696194783,1.045863735,-0.121083116,0.553161727,-0.523450018,0.864323995,0.622616127,0.918520696,0.352632939,0.286281178,0.278908586,-0.029381779,1.170346636,0.649025358,-0.116017791,0.736684195,0.013157322,-0.460039683,-0.013011879,0.279560048,0.359912459,1.12233273,0.546881769,0.92028239,0.546604472,0.68881763
2016-08,0.473666667,0.713304068,-0.406854046,0.473854086,-1.114329918,0.717880948,0.702732184,0.020290809,0.697109879,1.050712995,-0.112967419,0.553161727,-0.55993179,0.887414157,0.598452171,0.931686798,0.374254434,0.270591319,0.278908586,-0.061913486,1.15947905,0.604980681,-0.111590527,0.710984926,0.053077719,-0.465371952,-0.117842291,0.194395776,0.348261402,1.088665623,0.512663167,0.862676275,0.456084879,0.652062533
2016-09,0.474333333,0.805614197,-0.417276005,0.473854086,-0.918636023,0.758218425,0.674459428,-0.079543233,0.697109879,1.119586777,-0.02321379,0.553161727,-0.490131479,0.839412696,0.67060515,1.030242902,0.320534375,0.300509851,0.2826727,-0.121711554,1.139593028,0.57481089,-0.05597541,0.694254567,0.061616965,-0.43860466,-0.117842291,0.209545447,0.402818466,1.088106061,0.512663167,0.824906702,0.359078196,0.547959311
2016-10,0.462166667,0.62170824,-0.695015401,0.394748187,-0.651934319,0.77275516,0.645107731,-0.28064501,0.697109879,0.994075958,-0.063086333,0.553161727,-0.228488993,0.806145778,0.641768631,1.156265233,0.172968801,0.256964776,0.329933872,-0.066789621,1.178197188,0.482975066,0.080385481,0.620994762,0.061616965,-0.304119325,-0.117842291,0.146127153,0.446905392,1.096167884,0.36539211,0.877803197,0.266399084,0.376185698
2016-11,0.434,0.667383269,-0.470802789,0.394184417,-0.617971243,0.755215251,0.712141063,-0.42755704,0.653954474,0.807904024,-0.164109616,0.553161727,-0.110388546,0.811132414,0.712883493,1.188428491,0.179124535,0.418290788,0.341034207,0.238653386,1.156500258,0.385583673,0.192443111,0.602621998,0.061616965,-0.058083863,-0.117842291,-0.159493324,0.244058141,1.104680963,0.206419306,0.93662444,0.166656058,0.25571862
2016-12,0.417666667,0.665734654,-0.435455643,0.443430782,-0.331421242,1.012233788,0.738908069,-0.286094721,0.643602302,0.733874166,-0.098818271,0.553161727,0.03084005,0.823392703,0.673132293,1.276445265,0.307491996,0.532228697,0.311462906,0.407040346,1.127414374,0.384125669,0.192443111,0.654735137,0.061616965,0.131813389,-0.117842291,0.050552874,0.24829318,1.15805504,0.128522906,1.027335897,-0.022002431,0.253451772
2017-01,0.404166667,0.828632413,-0.269103464,0.568864241,-0.061875896,1.197847808,0.734383021,-0.15803065,0.642815457,0.586985091,-0.101151831,0.553161727,0.216288317,0.760605205,0.537552089,1.285148239,0.496898543,0.604405403,0.239476951,0.66446004,1.130601975,0.359267792,0.192443111,0.701173624,0.061616965,0.314217481,-0.117842291,0.284297564,0.186949424,1.127612545,-0.095109615,1.139090929,-0.238285748,0.252832749
2017-02,0.3815,0.856736425,0.020945164,0.619580192,0.186359249,1.169802218,0.68165604,-0.01798958,0.610554541,0.474165863,-0.040870847,0.553161727,0.48837565,0.724810808,0.409687298,1.261438011,0.603637114,0.585999905,0.245071326,0.809644195,1.118828463,0.433700401,0.192443111,0.736613946,0.061616965,0.42222012,-0.117842291,0.426964424,0.186949424,1.036336574,-0.275364221,1.114287529,-0.299023801,0.252832749
2017-03,0.343333333,0.764995788,0.152133506,0.668566277,0.257213415,1.07887937,0.606843543,-0.01798958,0.599445667,0.435617507,0.056695415,0.553161727,0.48837565,0.683432313,0.321504003,1.264733648,0.66543419,0.582491268,0.254571765,0.753373849,1.098084132,0.364305082,0.192443111,0.691109811,0.061616965,0.532427619,-0.117842291,0.488094419,0.186949424,1.022098854,-0.464724513,1.107912673,-0.353314044,0.241005854
2017-04,0.279,0.757613874,0.200472372,0.647625367,0.271433937,1.05369409,0.585324877,-0.015379054,0.575527579,0.450952215,0.097055097,0.553161727,0.496222775,0.678274333,0.249408554,1.252253072,0.66543419,0.573425536,0.279850027,0.596169379,1.075050246,0.318682291,0.211410069,0.706084001,0.061616965,0.542526523,-0.117842291,0.442430288,0.200359976,1.000424355,-0.492845572,1.107912673,-0.398168562,0.192587048
2017-05,0.242166667,0.756459376,0.201098363,0.647023242,0.275010084,1.05369409,0.585324877,-0.015161611,0.575199759,0.428239569,0.099696803,0.553161727,0.491191139,0.678458667,0.248645137,1.251529474,0.66543419,0.577313877,0.282437572,0.577927162,1.073641189,0.321546443,0.211703707,0.702313106,0.061616965,0.542526523,-0.117842291,0.445684607,0.198107299,0.995702022,-0.492845572,1.107912673,-0.439737071,0.20128127
2017-06,0.219666667,0.72308444,0.180799407,0.647023242,0.275010084,1.05369409,0.585324877,-0.037859037,0.574789891,0.398705168,0.099696803,0.553161727,0.490746764,0.678458667,0.245080953,1.250909109,0.66543419,0.576110829,0.282437572,0.572921661,1.073641189,0.311931097,0.211703707,0.702313106,0.061317638,0.540845535,-0.127071056,0.405781363,0.184527075,0.984315231,-0.492845572,1.107365526,-0.441972377,0.20128127
2017-07,0.205833333,0.749526282,0.189394161,0.651834259,0.285569376,1.049985824,0.58519876,0.013620987,0.574789891,0.413516581,0.099828843,0.553161727,0.507144781,0.67855083,0.218523775,1.243869378,0.66531951,0.582121722,0.26640855,0.57379251,1.073490128,0.309709519,0.188908578,0.693683082,0.061317638,0.540845535,-0.12849863,0.404314095,0.26021088,0.989474808,-0.492845572,1.102618726,-0.4436416,0.239753579
2017-08,0.219,0.734004405,0.15826638,0.653754848,0.339814259,1.040628878,0.56242317,-0.104290764,0.575855334,0.396942081,0.099828843,0.553161727,0.507144781,0.697122354,0.215834735,1.242417979,0.661647683,0.600456858,0.289483964,0.57379251,1.073490128,0.317295811,0.179327102,0.67956959,0.032182341,0.543431313,-0.15431722,0.364341009,0.213514937,0.963905431,-0.492845572,1.067199642,-0.462510457,0.250560079
2017-09,0.242,0.726339921,0.009266904,0.760505385,0.424316723,0.990086483,0.575311518,-0.151432516,0.589968682,0.388002801,0.168680657,0.553161735,0.514942808,0.741980022,0.299023089,1.269978658,0.680994644,0.618873538,0.353015614,0.551980118,1.076608506,0.311098121,0.205093696,0.688533932,-0.033651288,0.597643645,-0.191481227,0.334618109,0.264116664,0.943834693,-0.492845572,1.081149431,-0.509787066,0.259418235
2017-10,0.2675,0.674912202,-0.152502483,0.885655426,0.649143205,0.915540683,0.642608913,0.092708901,0.63342372,0.351522658,0.327036407,0.553731692,0.619466785,0.667290454,0.361786914,1.333429853,0.837346304,0.684544432,0.413709657,0.518662088,1.05768336,0.326347069,0.160866618,0.729720163,-0.087573477,0.743932038,-0.108932746,0.495394387,0.371756783,0.962141,-0.492845572,1.03081488,-0.479849512,0.398716185
2017-11,0.278833333,0.640933483,-0.152502483,0.927194378,0.816370516,0.808039203,0.754305807,0.221516352,0.706916646,0.363326495,0.400497802,0.557971533,0.659480609,0.668029856,0.409932813,1.396676017,0.941508427,0.82233154,0.476661967,0.356687913,1.02259786,0.423956868,0.011593252,0.796806457,-0.220358106,0.949783528,0.190620979,0.752731996,0.551393145,0.859862126,-0.492845572,0.947913233,-0.461846968,0.579468728
2017-12,0.274166667,0.250259226,-0.152502483,0.823670092,1.028371701,0.592819218,0.866708115,0.160362458,0.594997426,0.201388949,0.454850664,0.590872953,0.815253074,0.703994742,0.349852643,1.162022786,0.967914783,0.958463661,0.377298407,0.072204047,0.931976688,0.40068249,-0.250238469,0.765741408,-0.288599243,1.01617231,0.25636508,0.723456497,0.686332872,0.737479046,-0.492845572,0.810784312,-0.384247042,0.579468728
2018-01,0.284833333,0.514606713,-0.168263967,0.813952683,1.185366932,0.530485409,0.943085773,0.440924286,0.628192171,0.229641589,0.621572848,0.67931553,0.964255642,0.639180137,0.448056986,1.151138034,1.024132779,1.201180902,0.337222867,-0.261196674,0.895719438,0.530874127,-0.358015923,0.81955496,-0.288599243,1.195088007,0.429334075,0.759836799,0.813878436,0.716088773,-0.496636894,0.672034952,-0.415915245,0.658478286
2018-02,0.330666667,0.358232514,-0.374278758,0.813952683,1.382078956,0.414433836,0.944228164,0.553076923,0.544421886,0.224833274,0.466870548,0.727797264,1.071183066,0.664146403,0.545869668,0.984665633,1.066119717,1.357596272,0.33918686,-0.284530808,0.81646717,0.621353145,-0.347880202,0.761222933,-0.444724816,1.141638053,0.575091015,0.70742906,0.879361862,0.675940339,-0.50768802,0.610045644,-0.306301183,0.658173382
2018-03,0.376666667,0.316679891,-0.466776415,0.814937719,1.439551423,0.499895863,0.985786968,0.592734202,0.602350798,0.220039519,0.429232005,0.761282409,1.071548674,0.736084046,0.634235173,0.966164637,1.065305452,1.448828839,0.398675181,-0.250597352,0.793829371,0.669625682,-0.228268466,0.795502402,-0.446554795,1.151869245,0.602987001,0.791492262,0.876365747,0.688771644,-0.52556625,0.606585127,-0.273130659,0.658020908
2018-04,0.375166667,0.343834216,-0.455222419,0.819636605,1.485629514,0.504968469,0.993148023,0.610338087,0.607342205,0.184579991,0.399527486,0.77515568,1.071061187,0.738897119,0.658405213,0.96570914,1.082262531,1.49265245,0.400374454,-0.222034358,0.771812616,0.719628516,-0.214186051,0.800577625,-0.447162595,1.158459166,0.643948779,0.813149572,0.870463754,0.677548062,-0.52975389,0.603678872,-0.269143188,0.658020908
2018-05,0.373166667,0.339530991,-0.470551026,0.820400386,1.485629514,0.509082075,0.983486284,0.614413826,0.607342205,0.171751583,0.38944328,0.775218302,1.071670533,0.741526812,0.696257338,0.953841013,1.062453973,1.485318298,0.397088351,-0.269742389,0.762207543,0.719461003,-0.214756985,0.802289964,-0.447162595,1.158459166,0.643948779,0.808603617,0.863920194,0.671489758,-0.52975389,0.606026507,-0.273649951,0.661828233
2018-06,0.334666667,0.340037468,-0.469795829,0.820509471,1.485629514,0.509082075,0.983486284,0.614413826,0.607342205,0.171751583,0.38944328,0.775218302,1.071670533,0.741798745,0.696257338,0.95372666,1.062453973,1.485318298,0.397088351,-0.269742389,0.76240444,0.719461003,-0.214756985,0.802289964,-0.447162595,1.158459166,0.643948779,0.808603617,0.864128256,0.671489758,-0.52975389,0.606026507,-0.273823006,0.66198033
